condition,target.adjective,target.noun,target.color,group,itemid,Window,Region,adjType,totalLooks,Sum,Proportion
contrast,short,line,blue,TlessC,22,noun,distractor,rel,0,30,0
contrast,short,line,blue,TlessC,22,noun,distractor.contrast,rel,6,30,0.2
contrast,short,line,blue,TlessC,22,noun,target,rel,18,30,0.6
contrast,short,line,blue,TlessC,22,prior,competitor,rel,80,224,0.357142857142857
contrast,short,line,blue,TlessC,22,prior,distractor,rel,32,224,0.142857142857143
contrast,short,line,blue,TlessC,22,prior,distractor.contrast,rel,59,224,0.263392857142857
contrast,short,line,blue,TlessC,22,prior,target,rel,53,224,0.236607142857143
contrast,short,line,blue,TmoreC,22,adjective,competitor,rel,86,283,0.303886925795053
contrast,short,line,blue,TmoreC,22,adjective,distractor,rel,15,283,0.0530035335689046
contrast,short,line,blue,TmoreC,22,adjective,distractor.contrast,rel,61,283,0.215547703180212
contrast,short,line,blue,TmoreC,22,adjective,target,rel,121,283,0.42756183745583
contrast,short,line,blue,TmoreC,22,noun,competitor,rel,3,30,0.1
contrast,short,line,blue,TmoreC,22,noun,distractor,rel,0,30,0
contrast,short,line,blue,TmoreC,22,noun,distractor.contrast,rel,10,30,0.333333333333333
contrast,short,line,blue,TmoreC,22,noun,target,rel,17,30,0.566666666666667
contrast,short,line,blue,TmoreC,22,prior,competitor,rel,62,230,0.269565217391304
contrast,short,line,blue,TmoreC,22,prior,distractor,rel,108,230,0.469565217391304
contrast,short,line,blue,TmoreC,22,prior,distractor.contrast,rel,60,230,0.260869565217391
contrast,short,line,blue,TmoreC,22,prior,target,rel,0,230,0
contrast,short,line,red,TlessC,32,adjective,competitor,rel,23,311,0.0739549839228296
contrast,short,line,red,TlessC,32,adjective,distractor,rel,4,311,0.0128617363344051
contrast,short,line,red,TlessC,32,adjective,distractor.contrast,rel,81,311,0.260450160771704
contrast,short,line,red,TlessC,32,adjective,target,rel,203,311,0.652733118971061
contrast,short,line,red,TlessC,32,noun,competitor,rel,0,33,0
contrast,short,line,red,TlessC,32,noun,distractor,rel,0,33,0
contrast,short,line,red,TlessC,32,noun,distractor.contrast,rel,0,33,0
contrast,short,line,red,TlessC,32,noun,target,rel,33,33,1
contrast,short,line,red,TlessC,32,prior,competitor,rel,66,279,0.236559139784946
contrast,short,line,red,TlessC,32,prior,distractor,rel,90,279,0.32258064516129
contrast,short,line,red,TlessC,32,prior,distractor.contrast,rel,60,279,0.21505376344086
contrast,short,line,red,TlessC,32,prior,target,rel,63,279,0.225806451612903
contrast,short,line,red,TmoreC,32,adjective,competitor,rel,38,311,0.122186495176849
contrast,short,line,red,TmoreC,32,adjective,distractor,rel,9,311,0.0289389067524116
contrast,short,line,red,TmoreC,32,adjective,distractor.contrast,rel,91,311,0.292604501607717
contrast,short,line,red,TmoreC,32,adjective,target,rel,173,311,0.556270096463023
contrast,short,line,red,TmoreC,32,noun,competitor,rel,9,36,0.25
contrast,short,line,red,TmoreC,32,noun,distractor,rel,0,36,0
contrast,short,line,red,TmoreC,32,noun,distractor.contrast,rel,3,36,0.0833333333333333
contrast,short,line,red,TmoreC,32,noun,target,rel,24,36,0.666666666666667
contrast,short,line,red,TmoreC,32,prior,competitor,rel,30,239,0.125523012552301
contrast,short,line,red,TmoreC,32,prior,distractor,rel,28,239,0.117154811715481
contrast,short,line,red,TmoreC,32,prior,distractor.contrast,rel,82,239,0.343096234309623
contrast,short,line,red,TmoreC,32,prior,target,rel,99,239,0.414225941422594
contrast,short,spiral,red,TlessC,28,adjective,competitor,rel,66,277,0.23826714801444
contrast,short,spiral,red,TlessC,28,adjective,distractor,rel,23,277,0.0830324909747292
contrast,short,spiral,red,TlessC,28,adjective,distractor.contrast,rel,45,277,0.162454873646209
contrast,short,spiral,red,TlessC,28,adjective,target,rel,143,277,0.516245487364621
contrast,short,spiral,red,TlessC,28,noun,competitor,rel,10,50,0.2
contrast,short,spiral,red,TlessC,28,noun,distractor,rel,0,50,0
contrast,short,spiral,red,TlessC,28,noun,distractor.contrast,rel,5,50,0.1
contrast,short,spiral,red,TlessC,28,noun,target,rel,35,50,0.7
contrast,short,spiral,red,TlessC,28,prior,competitor,rel,90,280,0.321428571428571
contrast,short,spiral,red,TlessC,28,prior,distractor,rel,54,280,0.192857142857143
contrast,short,spiral,red,TlessC,28,prior,distractor.contrast,rel,44,280,0.157142857142857
contrast,short,spiral,red,TlessC,28,prior,target,rel,92,280,0.328571428571429
contrast,short,spiral,red,TmoreC,28,adjective,competitor,rel,36,267,0.134831460674157
contrast,short,spiral,red,TmoreC,28,adjective,distractor,rel,20,267,0.0749063670411985
contrast,short,spiral,red,TmoreC,28,adjective,distractor.contrast,rel,10,267,0.0374531835205993
contrast,short,spiral,red,TmoreC,28,adjective,target,rel,201,267,0.752808988764045
contrast,short,spiral,red,TmoreC,28,noun,competitor,rel,5,54,0.0925925925925926
contrast,short,spiral,red,TmoreC,28,noun,distractor,rel,0,54,0
contrast,short,spiral,red,TmoreC,28,noun,distractor.contrast,rel,2,54,0.037037037037037
contrast,short,spiral,red,TmoreC,28,noun,target,rel,47,54,0.87037037037037
contrast,short,spiral,red,TmoreC,28,prior,competitor,rel,54,320,0.16875
contrast,short,spiral,red,TmoreC,28,prior,distractor,rel,2,320,0.00625
contrast,short,spiral,red,TmoreC,28,prior,distractor.contrast,rel,205,320,0.640625
contrast,short,spiral,red,TmoreC,28,prior,target,rel,59,320,0.184375
contrast,small,square,blue,TlessC,34,adjective,competitor,rel,149,281,0.530249110320285
contrast,small,square,blue,TlessC,34,adjective,distractor,rel,69,281,0.245551601423488
contrast,small,square,blue,TlessC,34,adjective,distractor.contrast,rel,29,281,0.103202846975089
contrast,small,square,blue,TlessC,34,adjective,target,rel,34,281,0.120996441281139
contrast,small,square,blue,TlessC,34,noun,competitor,rel,1,10,0.1
contrast,small,square,blue,TlessC,34,noun,distractor,rel,2,10,0.2
contrast,small,square,blue,TlessC,34,noun,distractor.contrast,rel,3,10,0.3
contrast,small,square,blue,TlessC,34,noun,target,rel,4,10,0.4
contrast,small,square,blue,TlessC,34,prior,competitor,rel,76,307,0.247557003257329
contrast,small,square,blue,TlessC,34,prior,distractor,rel,120,307,0.390879478827362
contrast,small,square,blue,TlessC,34,prior,distractor.contrast,rel,30,307,0.0977198697068404
contrast,small,square,blue,TlessC,34,prior,target,rel,81,307,0.263843648208469
contrast,small,square,blue,TmoreC,34,adjective,competitor,rel,89,220,0.404545454545455
contrast,small,square,blue,TmoreC,34,adjective,distractor,rel,51,220,0.231818181818182
contrast,small,square,blue,TmoreC,34,adjective,distractor.contrast,rel,25,220,0.113636363636364
contrast,small,square,blue,TmoreC,34,adjective,target,rel,55,220,0.25
contrast,small,square,blue,TmoreC,34,noun,competitor,rel,1,10,0.1
contrast,small,square,blue,TmoreC,34,noun,distractor,rel,2,10,0.2
contrast,small,square,blue,TmoreC,34,noun,distractor.contrast,rel,0,10,0
contrast,small,square,blue,TmoreC,34,noun,target,rel,7,10,0.7
contrast,small,square,blue,TmoreC,34,prior,competitor,rel,55,205,0.268292682926829
contrast,small,square,blue,TmoreC,34,prior,distractor,rel,49,205,0.239024390243902
contrast,small,square,blue,TmoreC,34,prior,distractor.contrast,rel,66,205,0.321951219512195
contrast,small,square,blue,TmoreC,34,prior,target,rel,35,205,0.170731707317073
contrast,small,triangle,yellow,TlessC,24,adjective,competitor,rel,84,250,0.336
contrast,small,triangle,yellow,TlessC,24,adjective,distractor,rel,30,250,0.12
contrast,small,triangle,yellow,TlessC,24,adjective,distractor.contrast,rel,61,250,0.244
contrast,small,triangle,yellow,TlessC,24,adjective,target,rel,75,250,0.3
contrast,small,triangle,yellow,TlessC,24,noun,competitor,rel,4,29,0.137931034482759
contrast,small,triangle,yellow,TlessC,24,noun,distractor,rel,5,29,0.172413793103448
contrast,small,triangle,yellow,TlessC,24,noun,distractor.contrast,rel,5,29,0.172413793103448
contrast,small,triangle,yellow,TlessC,24,noun,target,rel,15,29,0.517241379310345
contrast,small,triangle,yellow,TlessC,24,prior,competitor,rel,117,309,0.378640776699029
contrast,small,triangle,yellow,TlessC,24,prior,distractor,rel,69,309,0.223300970873786
contrast,small,triangle,yellow,TlessC,24,prior,distractor.contrast,rel,18,309,0.058252427184466
contrast,small,triangle,yellow,TlessC,24,prior,target,rel,105,309,0.339805825242718
contrast,small,triangle,yellow,TmoreC,24,adjective,competitor,rel,13,221,0.0588235294117647
contrast,small,triangle,yellow,TmoreC,24,adjective,distractor,rel,48,221,0.217194570135747
contrast,small,triangle,yellow,TmoreC,24,adjective,distractor.contrast,rel,13,221,0.0588235294117647
contrast,small,triangle,yellow,TmoreC,24,adjective,target,rel,147,221,0.665158371040724
contrast,small,triangle,yellow,TmoreC,24,noun,competitor,rel,0,30,0
contrast,small,triangle,yellow,TmoreC,24,noun,distractor,rel,3,30,0.1
contrast,small,triangle,yellow,TmoreC,24,noun,distractor.contrast,rel,3,30,0.1
contrast,small,triangle,yellow,TmoreC,24,noun,target,rel,24,30,0.8
contrast,small,triangle,yellow,TmoreC,24,prior,competitor,rel,58,270,0.214814814814815
contrast,small,triangle,yellow,TmoreC,24,prior,distractor,rel,56,270,0.207407407407407
contrast,small,triangle,yellow,TmoreC,24,prior,distractor.contrast,rel,62,270,0.22962962962963
contrast,small,triangle,yellow,TmoreC,24,prior,target,rel,94,270,0.348148148148148
contrast,straight,line,blue,TlessC,13,adjective,competitor,max,93,215,0.432558139534884
contrast,straight,line,blue,TlessC,13,adjective,distractor,max,13,215,0.0604651162790698
contrast,straight,line,blue,TlessC,13,adjective,distractor.contrast,max,34,215,0.158139534883721
contrast,straight,line,blue,TlessC,13,adjective,target,max,75,215,0.348837209302326
contrast,straight,line,blue,TlessC,13,noun,competitor,max,13,43,0.302325581395349
contrast,straight,line,blue,TlessC,13,noun,distractor,max,0,43,0
contrast,straight,line,blue,TlessC,13,noun,distractor.contrast,max,5,43,0.116279069767442
contrast,straight,line,blue,TlessC,13,noun,target,max,25,43,0.581395348837209
contrast,straight,line,blue,TlessC,13,prior,competitor,max,37,225,0.164444444444444
contrast,straight,line,blue,TlessC,13,prior,distractor,max,41,225,0.182222222222222
contrast,straight,line,blue,TlessC,13,prior,distractor.contrast,max,125,225,0.555555555555556
contrast,straight,line,blue,TlessC,13,prior,target,max,22,225,0.0977777777777778
contrast,straight,line,blue,TmoreC,13,adjective,competitor,max,41,301,0.136212624584718
contrast,straight,line,blue,TmoreC,13,adjective,distractor,max,0,301,0
contrast,straight,line,blue,TmoreC,13,adjective,distractor.contrast,max,44,301,0.146179401993355
contrast,straight,line,blue,TmoreC,13,adjective,target,max,216,301,0.717607973421927
contrast,straight,line,blue,TmoreC,13,noun,competitor,max,0,60,0
contrast,straight,line,blue,TmoreC,13,noun,distractor,max,0,60,0
contrast,straight,line,blue,TmoreC,13,noun,distractor.contrast,max,5,60,0.0833333333333333
contrast,straight,line,blue,TmoreC,13,noun,target,max,55,60,0.916666666666667
contrast,straight,line,blue,TmoreC,13,prior,competitor,max,73,282,0.25886524822695
contrast,straight,line,blue,TmoreC,13,prior,distractor,max,97,282,0.343971631205674
contrast,straight,line,blue,TmoreC,13,prior,distractor.contrast,max,29,282,0.102836879432624
contrast,straight,line,blue,TmoreC,13,prior,target,max,83,282,0.294326241134752
contrast,straight,line,red,TlessC,18,adjective,competitor,max,129,305,0.422950819672131
contrast,straight,line,red,TlessC,18,adjective,distractor,max,5,305,0.0163934426229508
contrast,straight,line,red,TlessC,18,adjective,distractor.contrast,max,85,305,0.278688524590164
contrast,straight,line,red,TlessC,18,adjective,target,max,86,305,0.281967213114754
contrast,straight,line,red,TlessC,18,noun,competitor,max,27,49,0.551020408163265
contrast,straight,line,red,TlessC,18,noun,distractor,max,0,49,0
contrast,straight,line,red,TlessC,18,noun,distractor.contrast,max,9,49,0.183673469387755
contrast,straight,line,red,TlessC,18,noun,target,max,13,49,0.26530612244898
contrast,straight,line,red,TlessC,18,prior,competitor,max,47,374,0.125668449197861
contrast,straight,line,red,TlessC,18,prior,distractor,max,175,374,0.467914438502674
contrast,straight,line,red,TlessC,18,prior,distractor.contrast,max,15,374,0.0401069518716578
contrast,straight,line,red,TlessC,18,prior,target,max,137,374,0.366310160427808
contrast,straight,line,red,TmoreC,18,adjective,competitor,max,34,302,0.112582781456954
contrast,straight,line,red,TmoreC,18,adjective,distractor,max,10,302,0.033112582781457
contrast,straight,line,red,TmoreC,18,adjective,distractor.contrast,max,28,302,0.0927152317880795
contrast,straight,line,red,TmoreC,18,adjective,target,max,230,302,0.76158940397351
contrast,straight,line,red,TmoreC,18,noun,competitor,max,7,59,0.11864406779661
contrast,straight,line,red,TmoreC,18,noun,distractor,max,0,59,0
contrast,straight,line,red,TmoreC,18,noun,distractor.contrast,max,2,59,0.0338983050847458
contrast,straight,line,red,TmoreC,18,noun,target,max,50,59,0.847457627118644
contrast,straight,line,red,TmoreC,18,prior,competitor,max,62,267,0.232209737827715
contrast,straight,line,red,TmoreC,18,prior,distractor,max,146,267,0.546816479400749
contrast,straight,line,red,TmoreC,18,prior,distractor.contrast,max,14,267,0.052434456928839
contrast,straight,line,red,TmoreC,18,prior,target,max,45,267,0.168539325842697
contrast,tall,cylinder,yellow,TlessC,37,adjective,competitor,rel,33,213,0.154929577464789
contrast,tall,cylinder,yellow,TlessC,37,adjective,distractor,rel,22,213,0.103286384976526
contrast,tall,cylinder,yellow,TlessC,37,adjective,distractor.contrast,rel,23,213,0.107981220657277
contrast,tall,cylinder,yellow,TlessC,37,adjective,target,rel,135,213,0.633802816901408
contrast,tall,cylinder,yellow,TlessC,37,noun,competitor,rel,0,34,0
contrast,tall,cylinder,yellow,TlessC,37,noun,distractor,rel,4,34,0.117647058823529
contrast,tall,cylinder,yellow,TlessC,37,noun,distractor.contrast,rel,8,34,0.235294117647059
contrast,tall,cylinder,yellow,TlessC,37,noun,target,rel,22,34,0.647058823529412
contrast,tall,cylinder,yellow,TlessC,37,prior,competitor,rel,109,211,0.516587677725118
contrast,tall,cylinder,yellow,TlessC,37,prior,distractor,rel,20,211,0.0947867298578199
contrast,tall,cylinder,yellow,TlessC,37,prior,distractor.contrast,rel,38,211,0.180094786729858
contrast,tall,cylinder,yellow,TlessC,37,prior,target,rel,44,211,0.208530805687204
contrast,tall,cylinder,yellow,TmoreC,37,adjective,competitor,rel,18,254,0.0708661417322835
contrast,tall,cylinder,yellow,TmoreC,37,adjective,distractor,rel,12,254,0.047244094488189
contrast,tall,cylinder,yellow,TmoreC,37,adjective,distractor.contrast,rel,36,254,0.141732283464567
contrast,tall,cylinder,yellow,TmoreC,37,adjective,target,rel,188,254,0.740157480314961
contrast,tall,cylinder,yellow,TmoreC,37,noun,competitor,rel,0,43,0
contrast,tall,cylinder,yellow,TmoreC,37,noun,distractor,rel,4,43,0.0930232558139535
contrast,tall,cylinder,yellow,TmoreC,37,noun,distractor.contrast,rel,4,43,0.0930232558139535
contrast,tall,cylinder,yellow,TmoreC,37,noun,target,rel,35,43,0.813953488372093
contrast,tall,cylinder,yellow,TmoreC,37,prior,competitor,rel,60,302,0.198675496688742
contrast,tall,cylinder,yellow,TmoreC,37,prior,distractor,rel,53,302,0.175496688741722
contrast,tall,cylinder,yellow,TmoreC,37,prior,distractor.contrast,rel,108,302,0.357615894039735
contrast,tall,cylinder,yellow,TmoreC,37,prior,target,rel,81,302,0.268211920529801
contrast,tall,spiral,blue,TlessC,27,adjective,competitor,rel,94,216,0.435185185185185
contrast,tall,spiral,blue,TlessC,27,adjective,distractor,rel,27,216,0.125
contrast,tall,spiral,blue,TlessC,27,adjective,distractor.contrast,rel,19,216,0.087962962962963
contrast,tall,spiral,blue,TlessC,27,adjective,target,rel,76,216,0.351851851851852
contrast,tall,spiral,blue,TlessC,27,noun,competitor,rel,17,59,0.288135593220339
contrast,tall,spiral,blue,TlessC,27,noun,distractor,rel,4,59,0.0677966101694915
contrast,tall,spiral,blue,TlessC,27,noun,distractor.contrast,rel,0,59,0
contrast,tall,spiral,blue,TlessC,27,noun,target,rel,38,59,0.644067796610169
contrast,tall,spiral,blue,TlessC,27,prior,competitor,rel,35,278,0.12589928057554
contrast,tall,spiral,blue,TlessC,27,prior,distractor,rel,120,278,0.431654676258993
contrast,tall,spiral,blue,TlessC,27,prior,distractor.contrast,rel,79,278,0.284172661870504
contrast,tall,spiral,blue,TlessC,27,prior,target,rel,44,278,0.158273381294964
contrast,tall,spiral,blue,TmoreC,27,adjective,competitor,rel,52,266,0.195488721804511
contrast,tall,spiral,blue,TmoreC,27,adjective,distractor,rel,15,266,0.056390977443609
contrast,tall,spiral,blue,TmoreC,27,adjective,distractor.contrast,rel,72,266,0.270676691729323
contrast,tall,spiral,blue,TmoreC,27,adjective,target,rel,127,266,0.477443609022556
contrast,tall,spiral,blue,TmoreC,27,noun,competitor,rel,12,65,0.184615384615385
contrast,tall,spiral,blue,TmoreC,27,noun,distractor,rel,0,65,0
contrast,tall,spiral,blue,TmoreC,27,noun,distractor.contrast,rel,10,65,0.153846153846154
contrast,tall,spiral,blue,TmoreC,27,noun,target,rel,43,65,0.661538461538462
contrast,tall,spiral,blue,TmoreC,27,prior,competitor,rel,90,350,0.257142857142857
contrast,tall,spiral,blue,TmoreC,27,prior,distractor,rel,114,350,0.325714285714286
contrast,tall,spiral,blue,TmoreC,27,prior,distractor.contrast,rel,65,350,0.185714285714286
contrast,tall,spiral,blue,TmoreC,27,prior,target,rel,81,350,0.231428571428571
contrast,thick,line,blue,TlessC,39,adjective,competitor,rel,42,169,0.248520710059172
contrast,thick,line,blue,TlessC,39,adjective,distractor,rel,3,169,0.0177514792899408
contrast,thick,line,blue,TlessC,39,adjective,distractor.contrast,rel,15,169,0.0887573964497041
contrast,thick,line,blue,TlessC,39,adjective,target,rel,109,169,0.644970414201183
contrast,thick,line,blue,TlessC,39,noun,competitor,rel,24,84,0.285714285714286
contrast,thick,line,blue,TlessC,39,noun,distractor,rel,6,84,0.0714285714285714
contrast,thick,line,blue,TlessC,39,noun,distractor.contrast,rel,9,84,0.107142857142857
contrast,thick,line,blue,TlessC,39,noun,target,rel,45,84,0.535714285714286
contrast,thick,line,blue,TlessC,39,prior,competitor,rel,33,197,0.16751269035533
contrast,thick,line,blue,TlessC,39,prior,distractor,rel,42,197,0.213197969543147
contrast,thick,line,blue,TlessC,39,prior,distractor.contrast,rel,86,197,0.436548223350254
contrast,thick,line,blue,TlessC,39,prior,target,rel,36,197,0.182741116751269
contrast,thick,line,blue,TmoreC,39,adjective,competitor,rel,13,204,0.0637254901960784
contrast,thick,line,blue,TmoreC,39,adjective,distractor,rel,0,204,0
contrast,thick,line,blue,TmoreC,39,adjective,distractor.contrast,rel,21,204,0.102941176470588
contrast,thick,line,blue,TmoreC,39,adjective,target,rel,170,204,0.833333333333333
contrast,thick,line,blue,TmoreC,39,noun,competitor,rel,0,102,0
contrast,thick,line,blue,TmoreC,39,noun,distractor,rel,0,102,0
contrast,thick,line,blue,TmoreC,39,noun,distractor.contrast,rel,17,102,0.166666666666667
contrast,thick,line,blue,TmoreC,39,noun,target,rel,85,102,0.833333333333333
contrast,thick,line,blue,TmoreC,39,prior,competitor,rel,14,200,0.07
contrast,thick,line,blue,TmoreC,39,prior,distractor,rel,52,200,0.26
contrast,thick,line,blue,TmoreC,39,prior,distractor.contrast,rel,75,200,0.375
contrast,thick,line,blue,TmoreC,39,prior,target,rel,59,200,0.295
contrast,thick,line,yellow,TlessC,29,adjective,competitor,rel,54,193,0.27979274611399
contrast,thick,line,yellow,TlessC,29,adjective,distractor,rel,20,193,0.103626943005181
contrast,thick,line,yellow,TlessC,29,adjective,distractor.contrast,rel,44,193,0.227979274611399
contrast,thick,line,yellow,TlessC,29,adjective,target,rel,75,193,0.38860103626943
contrast,thick,line,yellow,TlessC,29,noun,competitor,rel,7,82,0.0853658536585366
contrast,thick,line,yellow,TlessC,29,noun,distractor,rel,2,82,0.024390243902439
contrast,thick,line,yellow,TlessC,29,noun,distractor.contrast,rel,0,82,0
contrast,thick,line,yellow,TlessC,29,noun,target,rel,73,82,0.890243902439024
contrast,thick,line,yellow,TlessC,29,prior,competitor,rel,67,256,0.26171875
contrast,thick,line,yellow,TlessC,29,prior,distractor,rel,36,256,0.140625
contrast,thick,line,yellow,TlessC,29,prior,distractor.contrast,rel,37,256,0.14453125
contrast,thick,line,yellow,TlessC,29,prior,target,rel,116,256,0.453125
contrast,thick,line,yellow,TmoreC,29,adjective,competitor,rel,2,263,0.00760456273764259
contrast,thick,line,yellow,TmoreC,29,adjective,distractor,rel,12,263,0.0456273764258555
contrast,thick,line,yellow,TmoreC,29,adjective,distractor.contrast,rel,5,263,0.0190114068441065
contrast,thick,line,yellow,TmoreC,29,adjective,target,rel,244,263,0.927756653992395
contrast,thick,line,yellow,TmoreC,29,noun,competitor,rel,9,117,0.0769230769230769
contrast,thick,line,yellow,TmoreC,29,noun,distractor,rel,0,117,0
contrast,thick,line,yellow,TmoreC,29,noun,distractor.contrast,rel,0,117,0
contrast,thick,line,yellow,TmoreC,29,noun,target,rel,108,117,0.923076923076923
contrast,thick,line,yellow,TmoreC,29,prior,competitor,rel,43,320,0.134375
contrast,thick,line,yellow,TmoreC,29,prior,distractor,rel,67,320,0.209375
contrast,thick,line,yellow,TmoreC,29,prior,distractor.contrast,rel,88,320,0.275
contrast,thick,line,yellow,TmoreC,29,prior,target,rel,122,320,0.38125
contrast,thin,line,blue,TlessC,30,adjective,competitor,rel,48,275,0.174545454545455
contrast,thin,line,blue,TlessC,30,adjective,distractor,rel,0,275,0
contrast,thin,line,blue,TlessC,30,adjective,distractor.contrast,rel,33,275,0.12
contrast,thin,line,blue,TlessC,30,adjective,target,rel,194,275,0.705454545454545
contrast,thin,line,blue,TlessC,30,noun,competitor,rel,10,32,0.3125
contrast,thin,line,blue,TlessC,30,noun,distractor,rel,0,32,0
contrast,thin,line,blue,TlessC,30,noun,distractor.contrast,rel,7,32,0.21875
contrast,thin,line,blue,TlessC,30,noun,target,rel,15,32,0.46875
contrast,thin,line,blue,TlessC,30,prior,competitor,rel,49,337,0.14540059347181
contrast,thin,line,blue,TlessC,30,prior,distractor,rel,42,337,0.124629080118694
contrast,thin,line,blue,TlessC,30,prior,distractor.contrast,rel,129,337,0.382789317507418
contrast,thin,line,blue,TlessC,30,prior,target,rel,117,337,0.347181008902077
contrast,thin,line,blue,TmoreC,30,adjective,competitor,rel,22,245,0.0897959183673469
contrast,thin,line,blue,TmoreC,30,adjective,distractor,rel,0,245,0
contrast,thin,line,blue,TmoreC,30,adjective,distractor.contrast,rel,65,245,0.26530612244898
contrast,thin,line,blue,TmoreC,30,adjective,target,rel,158,245,0.644897959183673
contrast,thin,line,blue,TmoreC,30,noun,competitor,rel,12,34,0.352941176470588
contrast,thin,line,blue,TmoreC,30,noun,distractor,rel,0,34,0
contrast,thin,line,blue,TmoreC,30,noun,distractor.contrast,rel,7,34,0.205882352941176
contrast,thin,line,blue,TmoreC,30,noun,target,rel,15,34,0.441176470588235
contrast,thin,line,blue,TmoreC,30,prior,competitor,rel,32,271,0.118081180811808
contrast,thin,line,blue,TmoreC,30,prior,distractor,rel,63,271,0.232472324723247
contrast,thin,line,blue,TmoreC,30,prior,distractor.contrast,rel,123,271,0.453874538745387
contrast,thin,line,blue,TmoreC,30,prior,target,rel,53,271,0.195571955719557
contrast,thin,line,red,TlessC,40,adjective,competitor,rel,63,272,0.231617647058824
contrast,thin,line,red,TlessC,40,adjective,distractor,rel,19,272,0.0698529411764706
contrast,thin,line,red,TlessC,40,adjective,distractor.contrast,rel,18,272,0.0661764705882353
contrast,thin,line,red,TlessC,40,adjective,target,rel,172,272,0.632352941176471
contrast,thin,line,red,TlessC,40,noun,competitor,rel,0,32,0
contrast,thin,line,red,TlessC,40,noun,distractor,rel,0,32,0
contrast,thin,line,red,TlessC,40,noun,distractor.contrast,rel,3,32,0.09375
contrast,thin,line,red,TlessC,40,noun,target,rel,29,32,0.90625
contrast,thin,line,red,TlessC,40,prior,competitor,rel,88,354,0.248587570621469
contrast,thin,line,red,TlessC,40,prior,distractor,rel,146,354,0.412429378531073
contrast,thin,line,red,TlessC,40,prior,distractor.contrast,rel,26,354,0.0734463276836158
contrast,thin,line,red,TlessC,40,prior,target,rel,94,354,0.265536723163842
contrast,thin,line,red,TmoreC,40,adjective,competitor,rel,47,312,0.150641025641026
contrast,thin,line,red,TmoreC,40,adjective,distractor,rel,0,312,0
contrast,thin,line,red,TmoreC,40,adjective,distractor.contrast,rel,43,312,0.137820512820513
contrast,thin,line,red,TmoreC,40,adjective,target,rel,222,312,0.711538461538462
contrast,thin,line,red,TmoreC,40,noun,competitor,rel,3,36,0.0833333333333333
contrast,thin,line,red,TmoreC,40,noun,distractor,rel,0,36,0
contrast,thin,line,red,TmoreC,40,noun,distractor.contrast,rel,0,36,0
contrast,thin,line,red,TmoreC,40,noun,target,rel,33,36,0.916666666666667
contrast,thin,line,red,TmoreC,40,prior,competitor,rel,46,322,0.142857142857143
contrast,thin,line,red,TmoreC,40,prior,distractor,rel,82,322,0.254658385093168
contrast,thin,line,red,TmoreC,40,prior,distractor.contrast,rel,82,322,0.254658385093168
contrast,thin,line,red,TmoreC,40,prior,target,rel,112,322,0.347826086956522
contrast,wide,oval,green,TlessC,25,adjective,competitor,rel,81,260,0.311538461538462
contrast,wide,oval,green,TlessC,25,adjective,distractor,rel,114,260,0.438461538461538
contrast,wide,oval,green,TlessC,25,adjective,distractor.contrast,rel,40,260,0.153846153846154
contrast,wide,oval,green,TlessC,25,adjective,target,rel,25,260,0.0961538461538462
contrast,wide,oval,green,TlessC,25,prior,competitor,rel,108,296,0.364864864864865
contrast,wide,oval,green,TlessC,25,prior,distractor,rel,94,296,0.317567567567568
contrast,wide,oval,green,TlessC,25,prior,distractor.contrast,rel,76,296,0.256756756756757
contrast,wide,oval,green,TlessC,25,prior,target,rel,18,296,0.0608108108108108
contrast,wide,oval,green,TmoreC,25,adjective,competitor,rel,45,204,0.220588235294118
contrast,wide,oval,green,TmoreC,25,adjective,distractor,rel,62,204,0.303921568627451
contrast,wide,oval,green,TmoreC,25,adjective,distractor.contrast,rel,22,204,0.107843137254902
contrast,wide,oval,green,TmoreC,25,adjective,target,rel,75,204,0.367647058823529
contrast,wide,oval,green,TmoreC,25,prior,competitor,rel,89,220,0.404545454545455
contrast,wide,oval,green,TmoreC,25,prior,distractor,rel,73,220,0.331818181818182
contrast,wide,oval,green,TmoreC,25,prior,distractor.contrast,rel,23,220,0.104545454545455
contrast,wide,oval,green,TmoreC,25,prior,target,rel,35,220,0.159090909090909
contrast,wide,rectangle,yellow,TlessC,35,adjective,competitor,rel,35,232,0.150862068965517
contrast,wide,rectangle,yellow,TlessC,35,adjective,distractor,rel,10,232,0.0431034482758621
contrast,wide,rectangle,yellow,TlessC,35,adjective,distractor.contrast,rel,79,232,0.34051724137931
contrast,wide,rectangle,yellow,TlessC,35,adjective,target,rel,108,232,0.46551724137931
contrast,wide,rectangle,yellow,TlessC,35,prior,competitor,rel,75,238,0.315126050420168
contrast,wide,rectangle,yellow,TlessC,35,prior,distractor,rel,86,238,0.361344537815126
contrast,wide,rectangle,yellow,TlessC,35,prior,distractor.contrast,rel,38,238,0.159663865546218
contrast,wide,rectangle,yellow,TlessC,35,prior,target,rel,39,238,0.163865546218487
contrast,wide,rectangle,yellow,TmoreC,35,adjective,competitor,rel,29,254,0.114173228346457
contrast,wide,rectangle,yellow,TmoreC,35,adjective,distractor,rel,35,254,0.137795275590551
contrast,wide,rectangle,yellow,TmoreC,35,adjective,distractor.contrast,rel,119,254,0.468503937007874
contrast,wide,rectangle,yellow,TmoreC,35,adjective,target,rel,71,254,0.279527559055118
